Object|0|Total Keyframes|37
5|Position|-3.09137|2.40349|-9.104425|Rotation|0.1387274|0.2029638|0.06086409|0.9673965
6|Position|-4.254986|3.921818|-12.82036|Rotation|0.008644858|0.1470746|0.1403282|0.9790823
7|Position|-5.417812|5.298563|-16.5362|Rotation|-0.1201885|0.08898371|0.2153032|0.9650291
8|Position|-6.580637|6.534043|-20.25204|Rotation|-0.2451852|0.02896296|0.2843299|0.926392
9|Position|-7.743463|7.628259|-23.96788|Rotation|-0.3632475|-0.03143313|0.3457657|0.8645862
10|Position|-8.906291|8.581211|-27.68372|Rotation|-0.4715439|-0.09068632|0.3982079|0.7815707
11|Position|-10.06912|9.392899|-31.39956|Rotation|-0.5675697|-0.1473516|0.4405195|0.6797755
12|Position|-11.23195|10.06332|-35.11541|Rotation|-0.6491967|-0.2000903|0.4718467|0.5620216
13|Position|-12.39478|10.59248|-38.83126|Rotation|-0.7147096|-0.2476987|0.4916281|0.4314363
14|Position|-13.55761|10.98038|-42.54711|Rotation|-0.7628321|-0.2891322|0.4995973|0.2913631
15|Position|-14.72043|11.22701|-46.26296|Rotation|-0.7927384|-0.3235236|0.495776|0.1452732
16|Position|-15.88326|11.33238|-49.97881|Rotation|-0.804056|-0.3501971|0.4804632|-0.003323084
17|Position|-17.04609|11.29648|-53.69466|Rotation|-0.7968547|-0.3686757|0.4542155|-0.1509606
18|Position|-18.20891|11.11932|-57.41051|Rotation|-0.7716275|-0.3786848|0.4178245|-0.2942982
19|Position|-19.37173|10.8009|-61.12637|Rotation|-0.7292621|-0.3801502|0.3722884|-0.4301907
20|Position|-20.53455|10.34121|-64.84222|Rotation|-0.671004|-0.3731912|0.318781|-0.5557523
21|Position|-21.69738|9.740259|-68.55807|Rotation|-0.5984143|-0.3581103|0.2586186|-0.6684114
22|Position|-22.8602|8.998043|-72.27392|Rotation|-0.5133221|-0.3353789|0.1932239|-0.7659543
23|Position|-24.02302|8.114563|-75.98977|Rotation|-0.4177729|-0.3056202|0.1240913|-0.8465598
24|Position|-25.18584|7.08982|-79.70562|Rotation|-0.3139759|-0.2695892|0.05275102|-0.9088225
25|Position|-26.34867|5.923813|-83.42147|Rotation|-0.2042492|-0.2281513|-0.01926514|-0.9517658
26|Position|-27.51149|4.61654|-87.13732|Rotation|-0.09096681|-0.1822593|-0.09045636|-0.9748458
27|Position|-28.67431|3.168004|-90.85317|Rotation|0.02349396|-0.13293|-0.159383|-0.9779441
28|Position|-29.83714|1.578204|-94.56902|Rotation|0.1368017|-0.08122025|-0.2246941|-0.9613538
29|Position|-30.99996|-0.1528615|-98.28487|Rotation|0.2467171|-0.0282037|-0.2851513|-0.9257559
30|Position|-32.16278|-2.025191|-102.0007|Rotation|0.351134|0.02505149|-0.3396494|-0.8721901
31|Position|-33.32561|-4.038784|-105.7166|Rotation|0.4481168|0.07750394|-0.3872331|-0.8020194
32|Position|-34.48845|-6.19364|-109.4324|Rotation|0.5359315|0.1281585|-0.4271097|-0.7168893
33|Position|-35.65128|-8.48976|-113.1483|Rotation|0.6130713|0.1760841|-0.458658|-0.6186848
34|Position|-36.81412|-10.92715|-116.8641|Rotation|0.6782768|0.2204286|-0.4814335|-0.5094838
35|Position|-37.97695|-13.50579|-120.58|Rotation|0.7305496|0.2604325|-0.4951693|-0.3915093
36|Position|-39.13979|-16.2257|-124.2958|Rotation|0.769161|0.2954392|-0.4997743|-0.2670819

Object|3|Total Keyframes|37
0|Position|-2.1|1|-4.797757|Rotation|-2.570754E-08|-8.780387E-08|2.451272E-08|1
1|Position|-2.1|1|-4.797757|Rotation|-2.570754E-08|-8.780387E-08|2.451272E-08|1
2|Position|-2.1|1|-4.797757|Rotation|-2.570754E-08|-8.780387E-08|2.451272E-08|1
3|Position|-2.1|1|-4.797757|Rotation|-2.570754E-08|-8.780387E-08|2.451272E-08|1
4|Position|-2.1|1|-4.797757|Rotation|-2.570754E-08|-8.780387E-08|2.451272E-08|1
5|Position|-3.318595|2.748112|-7.736074|Rotation|0.1338227|0.2305769|0.09279683|0.9593303
6|Position|-4.707581|4.653623|-11.24588|Rotation|0.1220692|0.329319|0.19409|0.915957
7|Position|-6.097357|6.41819|-14.75577|Rotation|0.1087648|0.4218647|0.2902037|0.852046
8|Position|-7.487134|8.041491|-18.26566|Rotation|0.09316099|0.5046355|0.3794004|0.7698827
9|Position|-8.87691|9.523529|-21.77555|Rotation|0.07563699|0.5760109|0.4598695|0.6715732
10|Position|-10.26669|10.8643|-25.28544|Rotation|0.05660233|0.6346648|0.5300426|0.5595101
11|Position|-11.65646|12.06381|-28.79534|Rotation|0.03648679|0.6795819|0.5886175|0.4363102
12|Position|-13.04624|13.12206|-32.30523|Rotation|0.01573028|0.7100673|0.6345752|0.3047482
13|Position|-14.43602|14.03904|-35.81511|Rotation|-0.005226844|0.7257472|0.6671906|0.1676917
14|Position|-15.82579|14.81476|-39.32499|Rotation|-0.02595302|0.726565|0.6860348|0.02803749
15|Position|-17.21557|15.44921|-42.83487|Rotation|-0.04603414|0.7127686|0.6909725|-0.1113503
16|Position|-18.60535|15.9424|-46.34475|Rotation|-0.06508126|0.684893|0.6821526|-0.2476971
17|Position|-19.99514|16.29432|-49.85463|Rotation|-0.08273756|0.6437379|0.6599938|-0.3783707
18|Position|-21.38492|16.50499|-53.36451|Rotation|-0.09868397|0.5903407|0.6251645|-0.5009279
19|Position|-22.7747|16.57438|-56.87439|Rotation|-0.1126442|0.5259464|0.5785604|-0.6131555
20|Position|-24.16448|16.50252|-60.38427|Rotation|-0.1243881|0.4519748|0.5212768|-0.7131038
21|Position|-25.55426|16.28939|-63.89415|Rotation|-0.1337346|0.3699857|0.4545797|-0.7991138
22|Position|-26.94405|15.93499|-67.40405|Rotation|-0.1405528|0.2816436|0.3798746|-0.8698375
23|Position|-28.33383|15.43934|-70.91395|Rotation|-0.1447628|0.1886816|0.2986739|-0.9242494
24|Position|-29.72361|14.80241|-74.42385|Rotation|-0.1463346|0.09286676|0.2125648|-0.9616539
25|Position|-31.11339|14.02423|-77.93375|Rotation|-0.145287|-0.004034427|0.1231767|-0.9816838
26|Position|-32.50317|13.10478|-81.44366|Rotation|-0.1416851|-0.100288|0.03214965|-0.9842937
27|Position|-33.89294|12.04406|-84.95356|Rotation|-0.1356375|-0.1942225|-0.05889564|-0.9697482
28|Position|-35.28271|10.84208|-88.46346|Rotation|-0.1272921|-0.2842562|-0.1483858|-0.9386037
29|Position|-36.67248|9.498842|-91.97337|Rotation|-0.1168322|-0.3689215|-0.2348207|-0.8916875
30|Position|-38.06225|8.014336|-95.48327|Rotation|-0.104472|-0.4468857|-0.3167966|-0.8300715
31|Position|-39.45202|6.388565|-98.99317|Rotation|-0.0904514|-0.5169684|-0.3930264|-0.7550447
32|Position|-40.84179|4.621529|-102.5031|Rotation|-0.07503077|-0.5781556|-0.4623567|-0.6680815
33|Position|-42.23156|2.71323|-106.013|Rotation|-0.05848607|-0.6296096|-0.5237818|-0.5708098
34|Position|-43.62133|0.6636666|-109.5229|Rotation|-0.0411034|-0.6706761|-0.5764548|-0.4649774
35|Position|-45.0111|-1.52716|-113.0328|Rotation|-0.02317392|-0.7008875|-0.6196941|-0.3524188
36|Position|-46.40088|-3.859251|-116.5427|Rotation|-0.004988929|-0.7199625|-0.6529886|-0.2350212

Object|4|Total Keyframes|37
0|Position|-0.8178525|1|-8.457757|Rotation|-1.306439E-08|-7.470739E-09|6.24833E-08|1
1|Position|-0.8178525|1|-8.457757|Rotation|-1.306439E-08|-7.470739E-09|6.24833E-08|1
2|Position|-0.8178525|1|-8.457757|Rotation|-1.306439E-08|-7.470739E-09|6.24833E-08|1
3|Position|-0.8178525|1|-8.457757|Rotation|-1.306439E-08|-7.470739E-09|6.24833E-08|1
4|Position|-0.8178525|1|-8.457757|Rotation|-1.306439E-08|-7.470739E-09|6.24833E-08|1
5|Position|-0.9659681|1.976669|-11.72886|Rotation|0.1460025|0.2278643|0.07445223|0.9598011
6|Position|-1.262551|3.086465|-15.75775|Rotation|0.1194099|0.2737051|0.1370758|0.9444771
7|Position|-1.558816|4.054992|-19.78502|Rotation|0.09361923|0.3188312|0.1985271|0.9220462
8|Position|-1.855081|4.882255|-23.81229|Rotation|0.06733492|0.361482|0.2582379|0.89337
9|Position|-2.151345|5.568254|-27.83955|Rotation|0.04074726|0.401407|0.3158268|0.8587582
10|Position|-2.44761|6.112989|-31.86682|Rotation|0.01404314|0.4383824|0.3709386|0.8185526
11|Position|-2.743875|6.516461|-35.89409|Rotation|-0.01259524|0.4722113|0.4232457|0.7731241
12|Position|-3.040139|6.778668|-39.92136|Rotation|-0.03899148|0.5027243|0.4724495|0.7228689
13|Position|-3.336404|6.899612|-43.94862|Rotation|-0.06497604|0.5297796|0.5182813|0.6682038
14|Position|-3.632668|6.879292|-47.97589|Rotation|-0.09038711|0.5532626|0.5605027|0.6095634
15|Position|-3.928933|6.717707|-52.00316|Rotation|-0.1150715|0.573086|0.5989065|0.5473957
16|Position|-4.225198|6.414858|-56.03043|Rotation|-0.1388851|0.5891891|0.6333167|0.4821588
17|Position|-4.521462|5.970746|-60.05769|Rotation|-0.161694|0.601537|0.6635883|0.4143173
18|Position|-4.817727|5.38537|-64.08496|Rotation|-0.1833745|0.6101201|0.6896073|0.3443386
19|Position|-5.113992|4.65873|-68.11223|Rotation|-0.2038138|0.6149528|0.7112898|0.2726902
20|Position|-5.410256|3.790825|-72.1395|Rotation|-0.22291|0.6160727|0.7285816|0.1998361
21|Position|-5.706521|2.781657|-76.16676|Rotation|-0.2405727|0.6135392|0.7414576|0.1262344
22|Position|-6.002786|1.631225|-80.19403|Rotation|-0.2567229|0.6074325|0.7499202|0.05233398
23|Position|-6.29905|0.3395281|-84.2213|Rotation|-0.271293|0.597852|0.7539986|-0.0214274
24|Position|-6.595315|-1.093433|-88.24857|Rotation|-0.2842272|0.584915|0.7537475|-0.09462582
25|Position|-6.89158|-2.667658|-92.27583|Rotation|-0.2954804|0.5687555|0.7492454|-0.1668531
26|Position|-7.187844|-4.383147|-96.3031|Rotation|-0.3050194|0.5495219|0.7405934|-0.2377189
27|Position|-7.484109|-6.239901|-100.3304|Rotation|-0.3128213|0.5273765|0.7279141|-0.3068518
28|Position|-7.780374|-8.237919|-104.3576|Rotation|-0.3188741|0.5024933|0.711349|-0.3739018
29|Position|-8.076638|-10.3772|-108.3849|Rotation|-0.323176|0.4750566|0.6910576|-0.4385406
30|Position|-8.372903|-12.65775|-112.4122|Rotation|-0.3257352|0.4452599|0.6672157|-0.5004633
31|Position|-8.669168|-15.07955|-116.4394|Rotation|-0.326569|0.4133035|0.6400135|-0.5593886
32|Position|-8.965432|-17.64263|-120.4667|Rotation|-0.3257039|0.3793943|0.6096539|-0.6150603
33|Position|-9.261697|-20.34696|-124.494|Rotation|-0.3231746|0.343743|0.5763511|-0.6672469
34|Position|-9.557961|-23.19256|-128.5212|Rotation|-0.3190238|0.306564|0.5403285|-0.7157426
35|Position|-9.854226|-26.17942|-132.5485|Rotation|-0.3133015|0.2680732|0.5018175|-0.7603672
36|Position|-10.15049|-29.30755|-136.5757|Rotation|-0.3060644|0.228487|0.4610555|-0.8009657

Object|5|Total Keyframes|37
0|Position|-0.8178447|0.9999914|-7.257835|Rotation|-5.174104E-05|6.937586E-06|-1.866635E-06|1
1|Position|-0.8178447|0.9999914|-7.257835|Rotation|-5.174104E-05|6.937586E-06|-1.866635E-06|1
2|Position|-0.8178447|0.9999914|-7.257835|Rotation|-5.174104E-05|6.937586E-06|-1.866635E-06|1
3|Position|-0.8178447|0.9999914|-7.257835|Rotation|-5.174104E-05|6.937586E-06|-1.866635E-06|1
4|Position|-0.8178447|0.9999914|-7.257835|Rotation|-5.174104E-05|6.937586E-06|-1.866635E-06|1
5|Position|-0.9589987|2.145149|-10.52055|Rotation|0.1467293|0.2285673|0.08006341|0.9590711
6|Position|-1.184916|3.415297|-14.43459|Rotation|0.0005315226|0.2463919|0.1491745|0.9576209
7|Position|-1.408939|4.545938|-18.33399|Rotation|-0.1431153|0.2535474|0.2128542|0.9326977
8|Position|-1.632961|5.535315|-22.2334|Rotation|-0.2823123|0.2542873|0.2708058|0.8844784
9|Position|-1.856984|6.383428|-26.1328|Rotation|-0.4136716|0.2487074|0.3216876|0.8145782
10|Position|-2.081006|7.090277|-30.0322|Rotation|-0.5340995|0.2370571|0.3643731|0.7251028
11|Position|-2.305028|7.655861|-33.9316|Rotation|-0.6408615|0.2197279|0.3979698|0.618576
12|Position|-2.529051|8.080183|-37.83099|Rotation|-0.731635|0.1972369|0.4218319|0.4978612
13|Position|-2.753073|8.363239|-41.73038|Rotation|-0.8045489|0.1702101|0.4355659|0.3660767
14|Position|-2.977096|8.505033|-45.62977|Rotation|-0.8582097|0.1393622|0.4390295|0.2265114
15|Position|-3.201118|8.505562|-49.52916|Rotation|-0.8917158|0.1054764|0.4323251|0.08253966
16|Position|-3.42514|8.364826|-53.42855|Rotation|-0.9046578|0.06938296|0.4157871|-0.06246215
17|Position|-3.649163|8.082829|-57.32795|Rotation|-0.8971083|0.03193821|0.3899646|-0.2051932
18|Position|-3.873185|7.659565|-61.22734|Rotation|-0.8696008|-0.005996247|0.3556004|-0.342501
19|Position|-4.097208|7.095039|-65.12673|Rotation|-0.8230979|-0.04357323|0.3136059|-0.4714473
20|Position|-4.321232|6.389248|-69.02615|Rotation|-0.7589531|-0.07997841|0.265034|-0.5893646
21|Position|-4.545256|5.542194|-72.92556|Rotation|-0.6788646|-0.114447|0.2110498|-0.693904
22|Position|-4.769279|4.553876|-76.82497|Rotation|-0.5848237|-0.1462783|0.1529009|-0.7830743
23|Position|-4.993303|3.424293|-80.72439|Rotation|-0.4790601|-0.1748486|0.0918866|-0.8552696
24|Position|-5.217327|2.153446|-84.6238|Rotation|-0.3639846|-0.1996209|0.02932827|-0.9092891
25|Position|-5.441351|0.7413348|-88.52322|Rotation|-0.2421302|-0.220153|-0.03345955|-0.9443442
26|Position|-5.665375|-0.8120407|-92.42263|Rotation|-0.116095|-0.2361032|-0.09519629|-0.9600599
27|Position|-5.889399|-2.50668|-96.32204|Rotation|0.01151488|-0.2472324|-0.1546604|-0.9564642
28|Position|-6.113422|-4.342585|-100.2215|Rotation|0.1381383|-0.2534055|-0.210712|-0.9339721
29|Position|-6.337446|-6.319753|-104.1209|Rotation|0.2613092|-0.2545895|-0.2623124|-0.893361
30|Position|-6.56147|-8.438185|-108.0203|Rotation|0.3787017|-0.2508502|-0.3085405|-0.8357404
31|Position|-6.785494|-10.69788|-111.9197|Rotation|0.4881703|-0.2423469|-0.3486068|-0.7625163
32|Position|-7.009518|-13.09884|-115.8191|Rotation|0.5877845|-0.2293253|-0.3818625|-0.675352
33|Position|-7.233541|-15.64106|-119.7185|Rotation|0.6758569|-0.2121091|-0.407807|-0.5761256
34|Position|-7.457565|-18.32455|-123.6179|Rotation|0.7509654|-0.1910913|-0.426091|-0.4668849
35|Position|-7.681589|-21.1493|-127.5173|Rotation|0.8119694|-0.1667231|-0.436517|-0.349803
36|Position|-7.905613|-24.11531|-131.4168|Rotation|0.8580191|-0.1395038|-0.4390365|-0.2271315

Object|6|Total Keyframes|37
0|Position|-0.817708|1.000022|-5.997656|Rotation|5.064335E-05|-4.979745E-06|-0.0001211992|1
1|Position|-0.817708|1.000022|-5.997656|Rotation|5.064335E-05|-4.979745E-06|-0.0001211992|1
2|Position|-0.817708|1.000022|-5.997656|Rotation|5.064335E-05|-4.979745E-06|-0.0001211992|1
3|Position|-0.817708|1.000022|-5.997656|Rotation|5.064335E-05|-4.979745E-06|-0.0001211992|1
4|Position|-0.817708|1.000022|-5.997656|Rotation|5.064335E-05|-4.979745E-06|-0.0001211992|1
5|Position|-1.019768|2.471158|-9.260358|Rotation|0.1608273|0.268833|0.1015828|0.9442162
6|Position|-1.210901|4.107872|-13.08383|Rotation|0.03261498|0.2705177|0.1559203|0.9494447
7|Position|-1.392126|5.609804|-16.91473|Rotation|-0.04273226|0.2653583|0.2031819|0.9415286
8|Position|-1.573352|6.970472|-20.74563|Rotation|-0.1172909|0.2581257|0.2485505|0.9261947
9|Position|-1.754577|8.189877|-24.57653|Rotation|-0.1904857|0.2489142|0.2917011|0.9036965
10|Position|-1.935802|9.268017|-28.40743|Rotation|-0.261769|0.237831|0.3323362|0.8743375
11|Position|-2.117027|10.20489|-32.23832|Rotation|-0.3306247|0.2249949|0.3701869|0.8384666
12|Position|-2.298253|11.0005|-36.06921|Rotation|-0.3965708|0.2105352|0.4050142|0.7964736
13|Position|-2.479479|11.65485|-39.9001|Rotation|-0.4591621|0.1945898|0.4366093|0.7487839
14|Position|-2.660704|12.16793|-43.73098|Rotation|-0.517992|0.1773038|0.4647945|0.6958547
15|Position|-2.84193|12.53975|-47.56187|Rotation|-0.5726946|0.1588286|0.4894231|0.6381688
16|Position|-3.023156|12.77031|-51.39276|Rotation|-0.6229456|0.1393197|0.5103795|0.5762305
17|Position|-3.204382|12.8596|-55.22364|Rotation|-0.6684631|0.1189357|0.5275784|0.5105611
18|Position|-3.385607|12.80763|-59.05453|Rotation|-0.7090079|0.09783706|0.5409645|0.4416935
19|Position|-3.566833|12.6144|-62.88542|Rotation|-0.7443845|0.07618459|0.5505119|0.370168
20|Position|-3.748059|12.27989|-66.71631|Rotation|-0.7744392|0.05413837|0.5562229|0.2965284
21|Position|-3.929285|11.80413|-70.5472|Rotation|-0.7990611|0.03185656|0.5581266|0.221317
22|Position|-4.11051|11.1871|-74.37808|Rotation|-0.8181801|0.009494272|0.5562782|0.1450713
23|Position|-4.291736|10.42881|-78.20897|Rotation|-0.8317666|-0.01279736|0.5507566|0.06832021
24|Position|-4.472962|9.529255|-82.03986|Rotation|-0.8398291|-0.03487212|0.5416643|-0.008419619
25|Position|-4.654188|8.488436|-85.87074|Rotation|-0.8424134|-0.05658957|0.5291241|-0.08464672
26|Position|-4.835413|7.306351|-89.70163|Rotation|-0.8396006|-0.07781579|0.5132783|-0.1598778
27|Position|-5.016639|5.983003|-93.53252|Rotation|-0.8315049|-0.09842407|0.4942873|-0.2336504
28|Position|-5.197865|4.518391|-97.3634|Rotation|-0.8182713|-0.1182954|0.4723268|-0.3055252
29|Position|-5.379091|2.912514|-101.1943|Rotation|-0.8000743|-0.137319|0.4475867|-0.3750877
30|Position|-5.560317|1.165373|-105.0252|Rotation|-0.7771142|-0.1553929|0.4202691|-0.4419509
31|Position|-5.741542|-0.7230325|-108.8561|Rotation|-0.7496157|-0.1724239|0.390586|-0.5057558
32|Position|-5.922768|-2.752702|-112.687|Rotation|-0.7178253|-0.1883282|0.3587584|-0.566173
33|Position|-6.103994|-4.923635|-116.5178|Rotation|-0.6820084|-0.2030313|0.3250136|-0.6229038
34|Position|-6.28522|-7.235831|-120.3487|Rotation|-0.6424474|-0.2164682|0.2895841|-0.6756803
35|Position|-6.466445|-9.689291|-124.1796|Rotation|-0.5994385|-0.2285835|0.2527057|-0.7242671
36|Position|-6.647671|-12.28401|-128.0105|Rotation|-0.5532902|-0.2393313|0.2146157|-0.76846

Object|7|Total Keyframes|37
0|Position|-0.8178525|1|-4.797757|Rotation|-1.490449E-08|1.082871E-08|2.600205E-08|1
1|Position|-0.8178525|1|-4.797757|Rotation|-1.490449E-08|1.082871E-08|2.600205E-08|1
2|Position|-0.8178525|1|-4.797757|Rotation|-1.490449E-08|1.082871E-08|2.600205E-08|1
